"id";"phenomenonTime";"resultnumber";"resultnumbers";"resultTime";"resultQuality";"validTime";"parameters";"datastream_id";"multidatastream_id";"featureofinterest_id";"temperature";"humidity";"battery"
516292;2023-01-22 05:37:37.000 +0100;;{19.281,0.2,NULL};2023-01-22 05:37:37.000 +0100;"";;"";;2;3;19.281;0.2;
516302;2023-01-22 05:52:46.000 +0100;;{19.221,0.25,NULL};2023-01-22 05:52:46.000 +0100;"";;"";;2;3;19.221;0.25;
516312;2023-01-22 06:07:54.000 +0100;;{19.161,0.2,100.0};2023-01-22 06:07:54.000 +0100;"";;"";;2;3;19.161;0.2;100.0
516321;2023-01-22 06:23:01.000 +0100;;{19.101,0.2,NULL};2023-01-22 06:23:01.000 +0100;"";;"";;2;3;19.101;0.2;
516330;2023-01-22 06:38:10.000 +0100;;{19.161,0.2,NULL};2023-01-22 06:38:10.000 +0100;"";;"";;2;3;19.161;0.2;
516339;2023-01-22 06:53:19.000 +0100;;{19.101,0.2,NULL};2023-01-22 06:53:19.000 +0100;"";;"";;2;3;19.101;0.2;
516348;2023-01-22 07:08:26.000 +0100;;{19.041,0.2,NULL};2023-01-22 07:08:26.000 +0100;"";;"";;2;3;19.041;0.2;
516357;2023-01-22 07:23:34.000 +0100;;{19.041,0.2,NULL};2023-01-22 07:23:34.000 +0100;"";;"";;2;3;19.041;0.2;
516367;2023-01-22 07:38:43.000 +0100;;{19.041,0.2,NULL};2023-01-22 07:38:43.000 +0100;"";;"";;2;3;19.041;0.2;
516368;2023-01-22 07:39:02.000 +0100;;{19.041,0.2,NULL};2023-01-22 07:39:02.000 +0100;"";;"";;2;3;19.041;0.2;
516378;2023-01-22 07:54:11.000 +0100;;{18.982,0.2,NULL};2023-01-22 07:54:11.000 +0100;"";;"";;2;3;18.982;0.2;
516387;2023-01-22 08:09:18.000 +0100;;{18.982,0.2,NULL};2023-01-22 08:09:18.000 +0100;"";;"";;2;3;18.982;0.2;
516398;2023-01-22 08:24:27.000 +0100;;{18.922,0.2,100.0};2023-01-22 08:24:27.000 +0100;"";;"";;2;3;18.922;0.2;100.0
516407;2023-01-22 08:39:35.000 +0100;;{18.922,0.2,NULL};2023-01-22 08:39:35.000 +0100;"";;"";;2;3;18.922;0.2;
516416;2023-01-22 08:54:59.000 +0100;;{18.922,0.2,NULL};2023-01-22 08:54:59.000 +0100;"";;"";;2;3;18.922;0.2;
516427;2023-01-22 09:10:08.000 +0100;;{18.922,0.2,NULL};2023-01-22 09:10:08.000 +0100;"";;"";;2;3;18.922;0.2;
516436;2023-01-22 09:25:16.000 +0100;;{18.922,0.2,NULL};2023-01-22 09:25:16.000 +0100;"";;"";;2;3;18.922;0.2;
516445;2023-01-22 09:40:24.000 +0100;;{18.922,0.2,NULL};2023-01-22 09:40:24.000 +0100;"";;"";;2;3;18.922;0.2;
516456;2023-01-22 09:55:33.000 +0100;;{18.982,0.2,NULL};2023-01-22 09:55:33.000 +0100;"";;"";;2;3;18.982;0.2;
516465;2023-01-22 10:10:40.000 +0100;;{18.982,0.2,NULL};2023-01-22 10:10:40.000 +0100;"";;"";;2;3;18.982;0.2;
516466;2023-01-22 10:10:54.000 +0100;;{18.982,0.2,NULL};2023-01-22 10:10:54.000 +0100;"";;"";;2;3;18.982;0.2;
516476;2023-01-22 10:26:17.000 +0100;;{18.982,0.2,100.0};2023-01-22 10:26:17.000 +0100;"";;"";;2;3;18.982;0.2;100.0
516485;2023-01-22 10:41:25.000 +0100;;{19.041,0.2,NULL};2023-01-22 10:41:25.000 +0100;"";;"";;2;3;19.041;0.2;
516496;2023-01-22 10:56:35.000 +0100;;{19.101,0.2,NULL};2023-01-22 10:56:35.000 +0100;"";;"";;2;3;19.101;0.2;
516504;2023-01-22 11:11:42.000 +0100;;{19.101,0.2,NULL};2023-01-22 11:11:42.000 +0100;"";;"";;2;3;19.101;0.2;
516513;2023-01-22 11:26:50.000 +0100;;{19.161,0.2,NULL};2023-01-22 11:26:50.000 +0100;"";;"";;2;3;19.161;0.2;
516522;2023-01-22 11:41:58.000 +0100;;{19.221,0.2,NULL};2023-01-22 11:41:58.000 +0100;"";;"";;2;3;19.221;0.2;
516531;2023-01-22 11:57:06.000 +0100;;{19.281,0.2,NULL};2023-01-22 11:57:06.000 +0100;"";;"";;2;3;19.281;0.2;
516539;2023-01-22 12:12:15.000 +0100;;{19.461,0.2,NULL};2023-01-22 12:12:15.000 +0100;"";;"";;2;3;19.461;0.2;
516549;2023-01-22 12:27:23.000 +0100;;{19.76,0.2,NULL};2023-01-22 12:27:23.000 +0100;"";;"";;2;3;19.76;0.2;
516558;2023-01-22 12:42:31.000 +0100;;{20.0,0.2,100.0};2023-01-22 12:42:31.000 +0100;"";;"";;2;3;20.0;0.2;100.0
516567;2023-01-22 12:57:40.000 +0100;;{20.419,0.2,NULL};2023-01-22 12:57:40.000 +0100;"";;"";;2;3;20.419;0.2;
516577;2023-01-22 13:13:07.000 +0100;;{20.598,0.2,NULL};2023-01-22 13:13:07.000 +0100;"";;"";;2;3;20.598;0.2;
516586;2023-01-22 13:28:15.000 +0100;;{20.898,0.15,NULL};2023-01-22 13:28:15.000 +0100;"";;"";;2;3;20.898;0.15;
516595;2023-01-22 13:43:23.000 +0100;;{21.257,0.2,NULL};2023-01-22 13:43:23.000 +0100;"";;"";;2;3;21.257;0.2;
516604;2023-01-22 13:58:31.000 +0100;;{21.676,0.2,NULL};2023-01-22 13:58:31.000 +0100;"";;"";;2;3;21.676;0.2;
516613;2023-01-22 14:13:40.000 +0100;;{22.155,0.2,NULL};2023-01-22 14:13:40.000 +0100;"";;"";;2;3;22.155;0.2;
516622;2023-01-22 14:28:49.000 +0100;;{22.634,0.2,NULL};2023-01-22 14:28:49.000 +0100;"";;"";;2;3;22.634;0.2;
516631;2023-01-22 14:43:57.000 +0100;;{22.874,0.2,NULL};2023-01-22 14:43:57.000 +0100;"";;"";;2;3;22.874;0.2;
516633;2023-01-22 14:44:07.000 +0100;;{22.874,0.2,NULL};2023-01-22 14:44:07.000 +0100;"";;"";;2;3;22.874;0.2;
516642;2023-01-22 14:59:15.000 +0100;;{23.113,0.2,NULL};2023-01-22 14:59:15.000 +0100;"";;"";;2;3;23.113;0.2;
516651;2023-01-22 15:14:23.000 +0100;;{23.413,0.2,NULL};2023-01-22 15:14:23.000 +0100;"";;"";;2;3;23.413;0.2;
516660;2023-01-22 15:29:31.000 +0100;;{23.832,0.2,NULL};2023-01-22 15:29:31.000 +0100;"";;"";;2;3;23.832;0.2;
516669;2023-01-22 15:44:40.000 +0100;;{24.73,0.2,NULL};2023-01-22 15:44:40.000 +0100;"";;"";;2;3;24.73;0.2;
516678;2023-01-22 15:59:48.000 +0100;;{25.029,0.2,NULL};2023-01-22 15:59:48.000 +0100;"";;"";;2;3;25.029;0.2;
516689;2023-01-22 16:14:56.000 +0100;;{24.73,0.2,NULL};2023-01-22 16:14:56.000 +0100;"";;"";;2;3;24.73;0.2;
516690;2023-01-22 16:15:09.000 +0100;;{24.73,0.2,NULL};2023-01-22 16:15:09.000 +0100;"";;"";;2;3;24.73;0.2;
516699;2023-01-22 16:30:36.000 +0100;;{23.952,0.2,NULL};2023-01-22 16:30:36.000 +0100;"";;"";;2;3;23.952;0.2;
516709;2023-01-22 16:45:44.000 +0100;;{23.353,0.2,100.0};2023-01-22 16:45:44.000 +0100;"";;"";;2;3;23.353;0.2;100.0
516718;2023-01-22 17:00:52.000 +0100;;{23.053,0.2,NULL};2023-01-22 17:00:52.000 +0100;"";;"";;2;3;23.053;0.2;
516728;2023-01-22 17:16:01.000 +0100;;{22.634,0.2,NULL};2023-01-22 17:16:01.000 +0100;"";;"";;2;3;22.634;0.2;
516738;2023-01-22 17:31:09.000 +0100;;{22.395,0.2,NULL};2023-01-22 17:31:09.000 +0100;"";;"";;2;3;22.395;0.2;
516749;2023-01-22 17:46:17.000 +0100;;{22.095,0.2,NULL};2023-01-22 17:46:17.000 +0100;"";;"";;2;3;22.095;0.2;
516759;2023-01-22 18:01:25.000 +0100;;{21.856,0.2,NULL};2023-01-22 18:01:25.000 +0100;"";;"";;2;3;21.856;0.2;
516768;2023-01-22 18:16:34.000 +0100;;{21.676,0.2,NULL};2023-01-22 18:16:34.000 +0100;"";;"";;2;3;21.676;0.2;
516778;2023-01-22 18:31:42.000 +0100;;{21.497,0.2,NULL};2023-01-22 18:31:42.000 +0100;"";;"";;2;3;21.497;0.2;
516787;2023-01-22 18:46:50.000 +0100;;{21.377,0.2,NULL};2023-01-22 18:46:50.000 +0100;"";;"";;2;3;21.377;0.2;
516796;2023-01-22 19:01:59.000 +0100;;{21.137,0.2,NULL};2023-01-22 19:01:59.000 +0100;"";;"";;2;3;21.137;0.2;
516805;2023-01-22 19:17:06.000 +0100;;{21.077,0.2,100.0};2023-01-22 19:17:06.000 +0100;"";;"";;2;3;21.077;0.2;100.0
516815;2023-01-22 19:32:15.000 +0100;;{20.958,0.2,NULL};2023-01-22 19:32:15.000 +0100;"";;"";;2;3;20.958;0.2;
516816;2023-01-22 19:32:30.000 +0100;;{20.958,0.2,NULL};2023-01-22 19:32:30.000 +0100;"";;"";;2;3;20.958;0.2;
516825;2023-01-22 19:47:39.000 +0100;;{20.778,0.2,NULL};2023-01-22 19:47:39.000 +0100;"";;"";;2;3;20.778;0.2;
516835;2023-01-22 20:03:01.000 +0100;;{20.718,0.2,NULL};2023-01-22 20:03:01.000 +0100;"";;"";;2;3;20.718;0.2;
516844;2023-01-22 20:18:10.000 +0100;;{20.598,0.2,NULL};2023-01-22 20:18:10.000 +0100;"";;"";;2;3;20.598;0.2;
516853;2023-01-22 20:33:18.000 +0100;;{20.538,0.2,NULL};2023-01-22 20:33:18.000 +0100;"";;"";;2;3;20.538;0.2;
516862;2023-01-22 20:48:26.000 +0100;;{20.419,0.2,NULL};2023-01-22 20:48:26.000 +0100;"";;"";;2;3;20.419;0.2;
516871;2023-01-22 21:03:34.000 +0100;;{20.359,0.2,NULL};2023-01-22 21:03:34.000 +0100;"";;"";;2;3;20.359;0.2;
516881;2023-01-22 21:18:42.000 +0100;;{20.299,0.2,100.0};2023-01-22 21:18:42.000 +0100;"";;"";;2;3;20.299;0.2;100.0
516890;2023-01-22 21:33:51.000 +0100;;{20.239,0.2,NULL};2023-01-22 21:33:51.000 +0100;"";;"";;2;3;20.239;0.2;
516899;2023-01-22 21:49:14.000 +0100;;{20.119,0.2,NULL};2023-01-22 21:49:14.000 +0100;"";;"";;2;3;20.119;0.2;
516908;2023-01-22 22:04:22.000 +0100;;{20.059,0.2,NULL};2023-01-22 22:04:22.000 +0100;"";;"";;2;3;20.059;0.2;
516917;2023-01-22 22:19:31.000 +0100;;{20.119,0.2,NULL};2023-01-22 22:19:31.000 +0100;"";;"";;2;3;20.119;0.2;
516927;2023-01-22 22:34:57.000 +0100;;{19.94,0.2,NULL};2023-01-22 22:34:57.000 +0100;"";;"";;2;3;19.94;0.2;
516936;2023-01-22 22:50:06.000 +0100;;{19.94,0.2,NULL};2023-01-22 22:50:06.000 +0100;"";;"";;2;3;19.94;0.2;
516946;2023-01-22 23:05:15.000 +0100;;{19.88,0.2,NULL};2023-01-22 23:05:15.000 +0100;"";;"";;2;3;19.88;0.2;
516955;2023-01-22 23:20:22.000 +0100;;{19.88,0.2,100.0};2023-01-22 23:20:22.000 +0100;"";;"";;2;3;19.88;0.2;100.0
516965;2023-01-22 23:35:30.000 +0100;;{19.82,0.2,NULL};2023-01-22 23:35:30.000 +0100;"";;"";;2;3;19.82;0.2;
516974;2023-01-22 23:50:39.000 +0100;;{19.76,0.15,NULL};2023-01-22 23:50:39.000 +0100;"";;"";;2;3;19.76;0.15;
516983;2023-01-23 00:05:48.000 +0100;;{19.76,0.2,NULL};2023-01-23 00:05:48.000 +0100;"";;"";;2;3;19.76;0.2;
516993;2023-01-23 00:20:55.000 +0100;;{19.64,0.2,NULL};2023-01-23 00:20:55.000 +0100;"";;"";;2;3;19.64;0.2;
517002;2023-01-23 00:36:03.000 +0100;;{19.64,0.2,NULL};2023-01-23 00:36:03.000 +0100;"";;"";;2;3;19.64;0.2;
517011;2023-01-23 00:51:12.000 +0100;;{19.58,0.2,NULL};2023-01-23 00:51:12.000 +0100;"";;"";;2;3;19.58;0.2;
517020;2023-01-23 01:06:20.000 +0100;;{19.58,0.2,NULL};2023-01-23 01:06:20.000 +0100;"";;"";;2;3;19.58;0.2;
517029;2023-01-23 01:21:46.000 +0100;;{19.52,0.2,NULL};2023-01-23 01:21:46.000 +0100;"";;"";;2;3;19.52;0.2;
517038;2023-01-23 01:36:55.000 +0100;;{19.52,0.15,100.0};2023-01-23 01:36:55.000 +0100;"";;"";;2;3;19.52;0.15;100.0
517039;2023-01-23 01:37:06.000 +0100;;{19.52,0.15,100.0};2023-01-23 01:37:06.000 +0100;"";;"";;2;3;19.52;0.15;100.0
517049;2023-01-23 01:52:26.000 +0100;;{19.461,0.2,NULL};2023-01-23 01:52:26.000 +0100;"";;"";;2;3;19.461;0.2;
517058;2023-01-23 02:07:34.000 +0100;;{19.461,0.2,NULL};2023-01-23 02:07:34.000 +0100;"";;"";;2;3;19.461;0.2;
517067;2023-01-23 02:22:42.000 +0100;;{19.461,0.2,NULL};2023-01-23 02:22:42.000 +0100;"";;"";;2;3;19.461;0.2;
517077;2023-01-23 02:37:50.000 +0100;;{19.401,0.2,NULL};2023-01-23 02:37:50.000 +0100;"";;"";;2;3;19.401;0.2;
517086;2023-01-23 02:52:59.000 +0100;;{19.461,0.2,NULL};2023-01-23 02:52:59.000 +0100;"";;"";;2;3;19.461;0.2;
517095;2023-01-23 03:08:07.000 +0100;;{19.461,0.2,NULL};2023-01-23 03:08:07.000 +0100;"";;"";;2;3;19.461;0.2;
517104;2023-01-23 03:23:16.000 +0100;;{19.341,0.2,NULL};2023-01-23 03:23:16.000 +0100;"";;"";;2;3;19.341;0.2;
517113;2023-01-23 03:38:23.000 +0100;;{19.341,0.2,100.0};2023-01-23 03:38:23.000 +0100;"";;"";;2;3;19.341;0.2;100.0
517122;2023-01-23 03:53:32.000 +0100;;{19.281,0.2,NULL};2023-01-23 03:53:32.000 +0100;"";;"";;2;3;19.281;0.2;
517131;2023-01-23 04:08:40.000 +0100;;{19.281,0.2,NULL};2023-01-23 04:08:40.000 +0100;"";;"";;2;3;19.281;0.2;
517140;2023-01-23 04:23:48.000 +0100;;{19.281,0.2,NULL};2023-01-23 04:23:48.000 +0100;"";;"";;2;3;19.281;0.2;
517150;2023-01-23 04:38:56.000 +0100;;{19.221,0.2,NULL};2023-01-23 04:38:56.000 +0100;"";;"";;2;3;19.221;0.2;
517159;2023-01-23 04:54:05.000 +0100;;{19.281,0.2,NULL};2023-01-23 04:54:05.000 +0100;"";;"";;2;3;19.281;0.2;
517168;2023-01-23 05:09:13.000 +0100;;{19.281,0.2,NULL};2023-01-23 05:09:13.000 +0100;"";;"";;2;3;19.281;0.2;
517178;2023-01-23 05:24:22.000 +0100;;{19.161,0.2,NULL};2023-01-23 05:24:22.000 +0100;"";;"";;2;3;19.161;0.2;
517187;2023-01-23 05:39:29.000 +0100;;{19.221,0.2,NULL};2023-01-23 05:39:29.000 +0100;"";;"";;2;3;19.221;0.2;
517196;2023-01-23 05:54:38.000 +0100;;{19.221,0.2,NULL};2023-01-23 05:54:38.000 +0100;"";;"";;2;3;19.221;0.2;
517207;2023-01-23 06:09:46.000 +0100;;{19.221,0.2,100.0};2023-01-23 06:09:46.000 +0100;"";;"";;2;3;19.221;0.2;100.0
517218;2023-01-23 06:24:54.000 +0100;;{19.221,0.2,NULL};2023-01-23 06:24:54.000 +0100;"";;"";;2;3;19.221;0.2;
517227;2023-01-23 06:40:15.000 +0100;;{19.161,0.2,NULL};2023-01-23 06:40:15.000 +0100;"";;"";;2;3;19.161;0.2;
517228;2023-01-23 06:40:26.000 +0100;;{19.161,0.2,NULL};2023-01-23 06:40:26.000 +0100;"";;"";;2;3;19.161;0.2;
517237;2023-01-23 06:55:33.000 +0100;;{19.221,0.2,NULL};2023-01-23 06:55:33.000 +0100;"";;"";;2;3;19.221;0.2;
517246;2023-01-23 07:10:40.000 +0100;;{19.101,0.2,NULL};2023-01-23 07:10:40.000 +0100;"";;"";;2;3;19.101;0.2;
517255;2023-01-23 07:25:49.000 +0100;;{19.161,0.2,NULL};2023-01-23 07:25:49.000 +0100;"";;"";;2;3;19.161;0.2;
517264;2023-01-23 07:40:57.000 +0100;;{19.101,0.2,NULL};2023-01-23 07:40:57.000 +0100;"";;"";;2;3;19.101;0.2;
517274;2023-01-23 07:56:05.000 +0100;;{19.101,0.2,NULL};2023-01-23 07:56:05.000 +0100;"";;"";;2;3;19.101;0.2;
517283;2023-01-23 08:11:13.000 +0100;;{19.101,0.2,100.0};2023-01-23 08:11:13.000 +0100;"";;"";;2;3;19.101;0.2;100.0
517292;2023-01-23 08:26:22.000 +0100;;{19.101,0.2,NULL};2023-01-23 08:26:22.000 +0100;"";;"";;2;3;19.101;0.2;
517301;2023-01-23 08:41:30.000 +0100;;{19.101,0.2,NULL};2023-01-23 08:41:30.000 +0100;"";;"";;2;3;19.101;0.2;
517311;2023-01-23 08:56:38.000 +0100;;{19.041,0.2,NULL};2023-01-23 08:56:38.000 +0100;"";;"";;2;3;19.041;0.2;
517320;2023-01-23 09:11:46.000 +0100;;{19.041,0.2,NULL};2023-01-23 09:11:46.000 +0100;"";;"";;2;3;19.041;0.2;
517329;2023-01-23 09:26:55.000 +0100;;{19.041,0.2,NULL};2023-01-23 09:26:55.000 +0100;"";;"";;2;3;19.041;0.2;
517338;2023-01-23 09:42:03.000 +0100;;{18.982,0.2,NULL};2023-01-23 09:42:03.000 +0100;"";;"";;2;3;18.982;0.2;
517347;2023-01-23 09:57:11.000 +0100;;{19.101,0.2,NULL};2023-01-23 09:57:11.000 +0100;"";;"";;2;3;19.101;0.2;
517358;2023-01-23 10:12:19.000 +0100;;{19.101,0.2,NULL};2023-01-23 10:12:19.000 +0100;"";;"";;2;3;19.101;0.2;
517367;2023-01-23 10:27:28.000 +0100;;{19.161,0.2,NULL};2023-01-23 10:27:28.000 +0100;"";;"";;2;3;19.161;0.2;
517376;2023-01-23 10:42:36.000 +0100;;{19.161,0.2,100.0};2023-01-23 10:42:36.000 +0100;"";;"";;2;3;19.161;0.2;100.0
517385;2023-01-23 10:57:45.000 +0100;;{19.281,0.2,NULL};2023-01-23 10:57:45.000 +0100;"";;"";;2;3;19.281;0.2;
517395;2023-01-23 11:12:52.000 +0100;;{19.281,0.2,NULL};2023-01-23 11:12:52.000 +0100;"";;"";;2;3;19.281;0.2;
517405;2023-01-23 11:28:00.000 +0100;;{19.281,0.2,NULL};2023-01-23 11:28:00.000 +0100;"";;"";;2;3;19.281;0.2;
517416;2023-01-23 11:43:09.000 +0100;;{19.341,0.2,NULL};2023-01-23 11:43:09.000 +0100;"";;"";;2;3;19.341;0.2;
517425;2023-01-23 11:58:17.000 +0100;;{19.461,0.2,NULL};2023-01-23 11:58:17.000 +0100;"";;"";;2;3;19.461;0.2;
517434;2023-01-23 12:13:40.000 +0100;;{19.64,0.2,NULL};2023-01-23 12:13:40.000 +0100;"";;"";;2;3;19.64;0.2;
517444;2023-01-23 12:28:48.000 +0100;;{19.94,0.2,NULL};2023-01-23 12:28:48.000 +0100;"";;"";;2;3;19.94;0.2;
517453;2023-01-23 12:43:57.000 +0100;;{20.179,0.2,NULL};2023-01-23 12:43:57.000 +0100;"";;"";;2;3;20.179;0.2;
517463;2023-01-23 12:59:24.000 +0100;;{20.598,0.2,100.0};2023-01-23 12:59:24.000 +0100;"";;"";;2;3;20.598;0.2;100.0
517472;2023-01-23 13:14:32.000 +0100;;{21.017,0.2,NULL};2023-01-23 13:14:32.000 +0100;"";;"";;2;3;21.017;0.2;
517481;2023-01-23 13:29:41.000 +0100;;{21.437,0.2,NULL};2023-01-23 13:29:41.000 +0100;"";;"";;2;3;21.437;0.2;
517490;2023-01-23 13:44:59.000 +0100;;{21.856,0.2,NULL};2023-01-23 13:44:59.000 +0100;"";;"";;2;3;21.856;0.2;
517500;2023-01-23 14:00:07.000 +0100;;{22.455,0.2,NULL};2023-01-23 14:00:07.000 +0100;"";;"";;2;3;22.455;0.2;
517510;2023-01-23 14:15:15.000 +0100;;{22.934,0.2,NULL};2023-01-23 14:15:15.000 +0100;"";;"";;2;3;22.934;0.2;
517520;2023-01-23 14:30:24.000 +0100;;{23.353,0.2,NULL};2023-01-23 14:30:24.000 +0100;"";;"";;2;3;23.353;0.2;
517531;2023-01-23 14:45:32.000 +0100;;{23.772,0.2,NULL};2023-01-23 14:45:32.000 +0100;"";;"";;2;3;23.772;0.2;
517542;2023-01-23 15:00:40.000 +0100;;{24.071,0.2,100.0};2023-01-23 15:00:40.000 +0100;"";;"";;2;3;24.071;0.2;100.0
517552;2023-01-23 15:15:48.000 +0100;;{24.431,0.2,NULL};2023-01-23 15:15:48.000 +0100;"";;"";;2;3;24.431;0.2;
517561;2023-01-23 15:31:16.000 +0100;;{24.85,0.2,NULL};2023-01-23 15:31:16.000 +0100;"";;"";;2;3;24.85;0.2;
517570;2023-01-23 15:46:24.000 +0100;;{25.508,0.2,NULL};2023-01-23 15:46:24.000 +0100;"";;"";;2;3;25.508;0.2;
517579;2023-01-23 16:01:34.000 +0100;;{27.125,0.2,NULL};2023-01-23 16:01:34.000 +0100;"";;"";;2;3;27.125;0.2;
517588;2023-01-23 16:16:51.000 +0100;;{26.407,0.2,NULL};2023-01-23 16:16:51.000 +0100;"";;"";;2;3;26.407;0.2;
517597;2023-01-23 16:32:00.000 +0100;;{25.329,0.2,NULL};2023-01-23 16:32:00.000 +0100;"";;"";;2;3;25.329;0.2;
517607;2023-01-23 16:47:08.000 +0100;;{24.67,0.2,NULL};2023-01-23 16:47:08.000 +0100;"";;"";;2;3;24.67;0.2;
517617;2023-01-23 17:02:16.000 +0100;;{24.071,0.2,100.0};2023-01-23 17:02:16.000 +0100;"";;"";;2;3;24.071;0.2;100.0
517626;2023-01-23 17:17:24.000 +0100;;{23.652,0.2,NULL};2023-01-23 17:17:24.000 +0100;"";;"";;2;3;23.652;0.2;
517635;2023-01-23 17:32:33.000 +0100;;{23.233,0.2,NULL};2023-01-23 17:32:33.000 +0100;"";;"";;2;3;23.233;0.2;
517645;2023-01-23 17:47:42.000 +0100;;{22.994,0.2,NULL};2023-01-23 17:47:42.000 +0100;"";;"";;2;3;22.994;0.2;
517654;2023-01-23 18:02:49.000 +0100;;{22.694,0.2,NULL};2023-01-23 18:02:49.000 +0100;"";;"";;2;3;22.694;0.2;
517663;2023-01-23 18:17:57.000 +0100;;{22.455,0.2,NULL};2023-01-23 18:17:57.000 +0100;"";;"";;2;3;22.455;0.2;
517672;2023-01-23 18:33:06.000 +0100;;{22.275,0.2,NULL};2023-01-23 18:33:06.000 +0100;"";;"";;2;3;22.275;0.2;
517681;2023-01-23 18:48:15.000 +0100;;{22.095,0.2,NULL};2023-01-23 18:48:15.000 +0100;"";;"";;2;3;22.095;0.2;
517690;2023-01-23 19:03:54.000 +0100;;{21.916,0.2,NULL};2023-01-23 19:03:54.000 +0100;"";;"";;2;3;21.916;0.2;
517699;2023-01-23 19:19:03.000 +0100;;{21.796,0.2,NULL};2023-01-23 19:19:03.000 +0100;"";;"";;2;3;21.796;0.2;
517708;2023-01-23 19:34:12.000 +0100;;{21.616,0.2,NULL};2023-01-23 19:34:12.000 +0100;"";;"";;2;3;21.616;0.2;
517717;2023-01-23 19:49:20.000 +0100;;{21.437,0.2,NULL};2023-01-23 19:49:20.000 +0100;"";;"";;2;3;21.437;0.2;
517728;2023-01-23 20:04:28.000 +0100;;{21.377,0.2,NULL};2023-01-23 20:04:28.000 +0100;"";;"";;2;3;21.377;0.2;
517737;2023-01-23 20:19:36.000 +0100;;{21.257,0.2,NULL};2023-01-23 20:19:36.000 +0100;"";;"";;2;3;21.257;0.2;
517748;2023-01-23 20:34:45.000 +0100;;{21.197,0.2,NULL};2023-01-23 20:34:45.000 +0100;"";;"";;2;3;21.197;0.2;
517757;2023-01-23 20:49:53.000 +0100;;{21.137,0.2,NULL};2023-01-23 20:49:53.000 +0100;"";;"";;2;3;21.137;0.2;
517758;2023-01-23 20:50:04.000 +0100;;{21.137,0.2,NULL};2023-01-23 20:50:04.000 +0100;"";;"";;2;3;21.137;0.2;
517767;2023-01-23 21:05:12.000 +0100;;{21.077,0.2,NULL};2023-01-23 21:05:12.000 +0100;"";;"";;2;3;21.077;0.2;
517776;2023-01-23 21:20:21.000 +0100;;{20.958,0.2,100.0};2023-01-23 21:20:21.000 +0100;"";;"";;2;3;20.958;0.2;100.0
517785;2023-01-23 21:35:29.000 +0100;;{20.958,0.2,NULL};2023-01-23 21:35:29.000 +0100;"";;"";;2;3;20.958;0.2;
517795;2023-01-23 21:50:38.000 +0100;;{20.838,0.2,NULL};2023-01-23 21:50:38.000 +0100;"";;"";;2;3;20.838;0.2;
517805;2023-01-23 22:05:45.000 +0100;;{20.778,0.2,NULL};2023-01-23 22:05:45.000 +0100;"";;"";;2;3;20.778;0.2;
517815;2023-01-23 22:20:54.000 +0100;;{20.778,0.2,NULL};2023-01-23 22:20:54.000 +0100;"";;"";;2;3;20.778;0.2;
517824;2023-01-23 22:36:20.000 +0100;;{20.718,0.2,NULL};2023-01-23 22:36:20.000 +0100;"";;"";;2;3;20.718;0.2;
517833;2023-01-23 22:51:28.000 +0100;;{20.598,0.2,NULL};2023-01-23 22:51:28.000 +0100;"";;"";;2;3;20.598;0.2;
517843;2023-01-23 23:06:36.000 +0100;;{20.598,0.2,NULL};2023-01-23 23:06:36.000 +0100;"";;"";;2;3;20.598;0.2;
517852;2023-01-23 23:22:02.000 +0100;;{20.538,0.2,NULL};2023-01-23 23:22:02.000 +0100;"";;"";;2;3;20.538;0.2;
517861;2023-01-23 23:37:10.000 +0100;;{20.479,0.2,NULL};2023-01-23 23:37:10.000 +0100;"";;"";;2;3;20.479;0.2;
517870;2023-01-23 23:52:19.000 +0100;;{20.419,0.2,NULL};2023-01-23 23:52:19.000 +0100;"";;"";;2;3;20.419;0.2;
517879;2023-01-24 00:07:45.000 +0100;;{20.419,0.2,NULL};2023-01-24 00:07:45.000 +0100;"";;"";;2;3;20.419;0.2;
517889;2023-01-24 00:22:55.000 +0100;;{20.479,0.2,NULL};2023-01-24 00:22:55.000 +0100;"";;"";;2;3;20.479;0.2;
517899;2023-01-24 00:38:02.000 +0100;;{20.359,0.2,NULL};2023-01-24 00:38:02.000 +0100;"";;"";;2;3;20.359;0.2;
517908;2023-01-24 00:53:29.000 +0100;;{20.359,0.2,NULL};2023-01-24 00:53:29.000 +0100;"";;"";;2;3;20.359;0.2;
517919;2023-01-24 01:08:38.000 +0100;;{20.299,0.2,NULL};2023-01-24 01:08:38.000 +0100;"";;"";;2;3;20.299;0.2;
517928;2023-01-24 01:23:47.000 +0100;;{20.299,0.2,100.0};2023-01-24 01:23:47.000 +0100;"";;"";;2;3;20.299;0.2;100.0
517938;2023-01-24 01:38:54.000 +0100;;{20.239,0.2,NULL};2023-01-24 01:38:54.000 +0100;"";;"";;2;3;20.239;0.2;
517947;2023-01-24 01:54:02.000 +0100;;{20.179,0.2,NULL};2023-01-24 01:54:02.000 +0100;"";;"";;2;3;20.179;0.2;
517956;2023-01-24 02:09:11.000 +0100;;{20.179,0.2,NULL};2023-01-24 02:09:11.000 +0100;"";;"";;2;3;20.179;0.2;
517965;2023-01-24 02:24:19.000 +0100;;{20.179,0.2,NULL};2023-01-24 02:24:19.000 +0100;"";;"";;2;3;20.179;0.2;
517975;2023-01-24 02:39:42.000 +0100;;{20.119,0.2,NULL};2023-01-24 02:39:42.000 +0100;"";;"";;2;3;20.119;0.2;
